customer_id,tenure_months,contract_type,monthly_charges,total_charges,support_tickets_count,avg_monthly_logins,used_premium_features,payment_method,income_bracket,last_nps_score,churned
CUST-1606,5,Month-to-Month,131.39,600.38,0,16,1,Credit Card,<50k,4,0
CUST-1607,19,One-Year,191.25,3354.39,0,28,1,Electronic Check,100k-150k,6,0
CUST-1608,33,Month-to-Month,104.73,3311.67,0,39,1,Credit Card,>150k,6,0
CUST-1609,28,Month-to-Month,116.27,3405.29,2,10,1,Electronic Check,100k-150k,9,0
CUST-1610,6,Two-Year,110.19,609.76,0,20,0,Electronic Check,50k-100k,10,1
CUST-1611,3,Month-to-Month,115.81,334.21,1,37,1,Bank Transfer,50k-100k,2,1
CUST-1612,48,One-Year,59.52,2649.35,0,6,1,Electronic Check,50k-100k,10,0
CUST-1613,29,One-Year,74.06,2244.41,3,12,0,Credit Card,<50k,10,0
CUST-1614,28,Month-to-Month,29.99,770.44,0,31,1,Electronic Check,50k-100k,10,0
CUST-1615,40,Month-to-Month,143.55,5762.35,0,20,0,Credit Card,<50k,4,1
CUST-1616,13,Two-Year,64.57,837.14,1,28,0,Credit Card,50k-100k,8,0
CUST-1617,8,Month-to-Month,54.91,441.65,5,31,0,Bank Transfer,100k-150k,4,0
CUST-1618,26,Month-to-Month,30.34,784.55,2,27,1,Electronic Check,100k-150k,,1
CUST-1619,26,Month-to-Month,129.48,3338.62,2,32,0,Electronic Check,<50k,1,1
CUST-1620,5,Month-to-Month,139.21,719.28,0,40,1,Bank Transfer,100k-150k,1,0
CUST-1621,31,Month-to-Month,68.46,1979.97,4,22,1,Credit Card,,,0
CUST-1622,44,One-Year,90.24,3854.81,5,11,0,Bank Transfer,100k-150k,2,1
CUST-1623,13,Month-to-Month,112.67,1492.57,4,32,1,Credit Card,<50k,,1
CUST-1624,17,Month-to-Month,55.96,974.33,3,3,0,Bank Transfer,50k-100k,10,1
CUST-1625,32,Month-to-Month,86.86,2649.68,0,36,1,Credit Card,,9,1
CUST-1626,4,Two-Year,103.43,400.72,3,8,0,Electronic Check,100k-150k,2,1
CUST-1627,7,Month-to-Month,49.07,319.72,0,19,1,Electronic Check,50k-100k,2,0
CUST-1628,9,Month-to-Month,63.32,595.78,2,1,0,Bank Transfer,50k-100k,9,1
CUST-1629,46,One-Year,90.31,4153.22,0,34,1,Credit Card,<50k,7,0
CUST-1630,30,Two-Year,116.75,3510.66,4,29,0,Credit Card,>150k,,1
CUST-1631,21,Month-to-Month,160.3,3248.85,0,3,0,Electronic Check,<50k,,1
CUST-1632,44,One-Year,177.5,7874.3,0,23,0,Bank Transfer,,,0
CUST-1633,29,One-Year,179.89,5183.7,1,29,1,Electronic Check,50k-100k,,0
CUST-1634,35,Month-to-Month,152.27,5388.12,0,35,1,Credit Card,<50k,9,0
CUST-1635,41,Month-to-Month,33.74,1410.3,1,16,1,Electronic Check,50k-100k,9,1
CUST-1636,24,Month-to-Month,115.27,2541.21,2,8,1,Bank Transfer,100k-150k,1,0
CUST-1637,48,Two-Year,125.15,6212.35,1,35,0,Bank Transfer,50k-100k,10,0
CUST-1638,34,One-Year,46.89,1558.34,0,24,1,Credit Card,<50k,7,0
CUST-1639,4,Month-to-Month,51.11,190.58,0,34,1,Electronic Check,100k-150k,,0
CUST-1640,41,Month-to-Month,103.81,4424.99,1,27,0,Credit Card,50k-100k,8,1
CUST-1641,46,Month-to-Month,118.95,5494.52,1,3,0,Electronic Check,50k-100k,2,1
CUST-1642,8,Month-to-Month,78.23,612.33,0,20,1,Bank Transfer,50k-100k,1,1
CUST-1643,38,Month-to-Month,188.26,6765.96,0,12,1,Credit Card,<50k,6,1
CUST-1644,31,One-Year,125.18,4016.57,2,31,0,Credit Card,50k-100k,8,0
CUST-1645,10,Two-Year,84.29,859.73,2,27,1,Credit Card,,6,0
CUST-1646,29,One-Year,138.81,4145.82,2,37,1,Electronic Check,100k-150k,9,0
CUST-1647,35,One-Year,37.99,1310.42,0,31,0,Credit Card,100k-150k,9,1
CUST-1648,14,Month-to-Month,148.96,2154.57,1,35,1,Bank Transfer,100k-150k,,1
CUST-1649,28,Month-to-Month,33.09,907.23,0,6,0,Credit Card,50k-100k,5,1
CUST-1650,6,Month-to-Month,190.87,1147.27,0,21,0,Credit Card,>150k,5,1
CUST-1651,27,Two-Year,72.85,2048.06,3,4,0,Credit Card,>150k,10,1
CUST-1652,33,Month-to-Month,48.56,1456.81,1,27,0,Bank Transfer,<50k,,1
CUST-1653,36,Two-Year,143.77,4849.38,1,9,1,Electronic Check,50k-100k,2,0
CUST-1654,10,Month-to-Month,196.5,1999.0,1,28,1,Credit Card,<50k,,0
CUST-1655,42,Two-Year,29.09,1270.68,1,39,1,Electronic Check,50k-100k,6,0
CUST-1656,33,Month-to-Month,56.44,1825.48,0,6,1,Electronic Check,<50k,3,0
CUST-1657,28,Month-to-Month,114.82,3280.25,3,22,1,Electronic Check,50k-100k,4,1
CUST-1658,14,Month-to-Month,130.92,1653.96,2,1,1,Credit Card,,3,0
CUST-1659,46,Month-to-Month,95.77,4018.5,3,5,0,Electronic Check,50k-100k,2,0
CUST-1660,39,Month-to-Month,59.12,2340.71,2,1,0,Bank Transfer,50k-100k,4,1
CUST-1661,2,One-Year,144.69,291.23,0,40,1,Electronic Check,<50k,,1
CUST-1662,32,Two-Year,149.18,4446.1,0,26,0,Bank Transfer,100k-150k,8,0
CUST-1663,48,One-Year,145.01,6854.48,0,9,0,Credit Card,50k-100k,,0
CUST-1664,47,One-Year,61.61,2900.58,8,35,1,Electronic Check,100k-150k,8,0
CUST-1665,44,Two-Year,37.82,1732.0,1,27,1,Credit Card,100k-150k,8,0
CUST-1666,3,Two-Year,67.17,189.76,1,29,1,Credit Card,50k-100k,6,0
CUST-1667,2,Two-Year,67.36,135.18,5,16,0,Credit Card,50k-100k,2,1
CUST-1668,31,Month-to-Month,33.08,1045.56,4,17,0,Credit Card,50k-100k,6,0
CUST-1669,34,One-Year,189.4,6544.97,1,7,1,Electronic Check,<50k,,0
CUST-1670,45,Month-to-Month,50.68,2366.96,1,20,1,Credit Card,<50k,1,1
CUST-1671,25,Month-to-Month,133.94,3220.14,3,40,0,Bank Transfer,50k-100k,,1
CUST-1672,22,One-Year,143.88,2861.16,1,38,0,Credit Card,<50k,10,0
CUST-1673,13,Two-Year,50.42,639.95,0,31,1,Credit Card,<50k,1,0
CUST-1674,28,Month-to-Month,139.79,3732.75,1,35,0,Credit Card,50k-100k,10,1
CUST-1675,1,Month-to-Month,140.81,129.78,0,36,0,Bank Transfer,50k-100k,4,1
CUST-1676,5,Month-to-Month,142.54,715.71,8,39,1,Electronic Check,100k-150k,6,1
CUST-1677,11,Month-to-Month,177.94,2028.94,1,1,0,Electronic Check,<50k,10,1
CUST-1678,22,One-Year,92.91,1962.36,3,1,1,Credit Card,<50k,1,1
CUST-1679,29,Month-to-Month,128.57,3783.82,0,2,0,Credit Card,50k-100k,,0
CUST-1680,22,One-Year,70.81,1447.84,0,17,0,Credit Card,,3,0
CUST-1681,8,Month-to-Month,64.74,501.57,0,24,0,Electronic Check,,,0
CUST-1682,5,Month-to-Month,179.06,823.34,0,35,1,Electronic Check,50k-100k,10,0
CUST-1683,3,One-Year,128.85,397.44,0,10,1,Credit Card,<50k,,0
CUST-1684,38,Two-Year,64.57,2238.26,1,40,0,Credit Card,50k-100k,9,0
CUST-1685,12,Month-to-Month,92.56,1115.36,2,32,1,Bank Transfer,100k-150k,10,1
CUST-1686,13,Month-to-Month,68.85,834.89,1,25,0,Bank Transfer,50k-100k,2,1
CUST-1687,29,Month-to-Month,68.13,1790.39,1,22,1,Bank Transfer,50k-100k,7,0
CUST-1688,18,Month-to-Month,59.53,1001.96,1,23,0,Bank Transfer,,9,1
CUST-1689,18,Two-Year,45.73,749.64,0,13,1,Credit Card,100k-150k,5,0
CUST-1690,44,One-Year,61.41,2676.65,0,35,1,Credit Card,>150k,5,0
CUST-1691,26,Two-Year,168.72,4446.69,0,33,0,Bank Transfer,<50k,4,0
CUST-1692,36,One-Year,151.83,5297.59,2,21,0,Bank Transfer,>150k,7,0
CUST-1693,36,Month-to-Month,52.62,1953.16,0,1,1,Electronic Check,,6,1
CUST-1694,26,One-Year,146.39,3596.6,1,37,0,Credit Card,<50k,6,0
CUST-1695,39,One-Year,95.45,3563.22,4,5,1,Credit Card,50k-100k,6,0
CUST-1696,20,Month-to-Month,46.73,918.65,0,39,1,Credit Card,<50k,,0
CUST-1697,14,Month-to-Month,141.13,1798.98,0,34,0,Credit Card,50k-100k,7,0
CUST-1698,9,Month-to-Month,110.3,903.67,5,14,0,Credit Card,50k-100k,8,1
CUST-1699,20,One-Year,114.42,2294.64,0,1,0,Bank Transfer,<50k,7,1
CUST-1700,22,Two-Year,178.47,3804.74,1,6,1,Electronic Check,,8,0
CUST-1701,20,Month-to-Month,168.98,3472.46,1,12,1,Bank Transfer,50k-100k,3,1
CUST-1702,45,Two-Year,69.75,3234.74,0,35,1,Electronic Check,,,0
CUST-1703,36,Month-to-Month,91.68,3344.41,1,21,1,Bank Transfer,<50k,4,0
CUST-1704,5,One-Year,143.86,697.21,0,26,0,Bank Transfer,<50k,5,0
CUST-1705,21,One-Year,107.92,2196.53,0,16,1,Credit Card,50k-100k,5,0
CUST-1706,2,One-Year,59.13,108.64,2,11,0,Electronic Check,>150k,5,0
CUST-1707,14,One-Year,180.76,2479.63,1,4,0,Bank Transfer,100k-150k,8,1
CUST-1708,25,One-Year,186.9,4467.83,0,6,0,Bank Transfer,<50k,1,0
CUST-1709,43,Month-to-Month,191.99,7549.64,3,11,0,Credit Card,50k-100k,2,1
CUST-1710,41,Month-to-Month,64.21,2583.26,4,8,0,Credit Card,<50k,6,1
CUST-1711,21,Month-to-Month,65.17,1276.9,2,18,1,Credit Card,<50k,4,0
CUST-1712,32,Two-Year,46.31,1452.91,8,37,0,Bank Transfer,,10,0
CUST-1713,25,One-Year,194.3,4877.21,0,21,1,Credit Card,50k-100k,,0
CUST-1714,33,One-Year,68.51,2233.97,8,15,0,Electronic Check,>150k,2,0
CUST-1715,16,One-Year,39.19,599.56,0,10,1,Credit Card,100k-150k,,0
CUST-1716,29,One-Year,84.88,2318.06,1,3,1,Electronic Check,,1,0
CUST-1717,22,Month-to-Month,120.68,2750.52,2,16,0,Electronic Check,,9,0
CUST-1718,1,Month-to-Month,112.58,117.43,0,10,0,Credit Card,<50k,10,0
CUST-1719,14,Month-to-Month,42.29,597.24,0,13,0,Bank Transfer,<50k,4,0
CUST-1720,41,Month-to-Month,175.61,6999.67,5,24,1,Bank Transfer,<50k,8,0
CUST-1721,28,One-Year,168.33,4802.95,0,25,1,Credit Card,>150k,5,0
CUST-1722,47,Month-to-Month,93.68,4164.66,0,36,1,Credit Card,50k-100k,8,0
CUST-1723,1,Month-to-Month,114.12,115.12,1,27,1,Electronic Check,50k-100k,8,0
CUST-1724,5,Month-to-Month,35.6,184.81,0,37,0,Credit Card,>150k,5,0
CUST-1725,23,Month-to-Month,112.07,2586.05,2,25,1,Electronic Check,<50k,8,0
CUST-1726,41,One-Year,33.8,1385.59,0,39,1,Electronic Check,<50k,4,0
CUST-1727,11,Month-to-Month,160.07,1754.89,4,26,0,Electronic Check,,7,1
CUST-1728,45,Month-to-Month,193.51,8697.26,0,20,1,Electronic Check,,2,0
CUST-1729,23,One-Year,74.73,1600.93,2,20,0,Credit Card,,1,0
CUST-1730,27,Month-to-Month,140.27,3825.0,0,24,0,Electronic Check,<50k,8,0
CUST-1731,29,One-Year,65.14,1757.09,2,13,1,Bank Transfer,50k-100k,10,0
CUST-1732,6,Month-to-Month,93.21,526.55,0,38,0,Bank Transfer,50k-100k,2,1
CUST-1733,1,One-Year,163.17,147.88,0,1,1,Electronic Check,50k-100k,,0
CUST-1734,22,One-Year,86.21,1900.94,0,21,0,Bank Transfer,100k-150k,7,0
CUST-1735,22,One-Year,29.52,669.3,1,9,0,Electronic Check,<50k,9,0
CUST-1736,16,Month-to-Month,134.12,2143.41,1,27,0,Credit Card,,6,1
CUST-1737,3,Two-Year,154.09,463.05,0,32,1,Electronic Check,100k-150k,2,0
CUST-1738,31,Two-Year,174.71,5609.8,2,19,0,Electronic Check,<50k,,0
CUST-1739,46,Month-to-Month,50.74,2379.61,0,36,1,Credit Card,,2,0
CUST-1740,16,Month-to-Month,157.05,2510.19,0,28,0,Credit Card,,,0
CUST-1741,15,One-Year,142.21,2224.29,2,9,1,Credit Card,>150k,,0
CUST-1742,39,Month-to-Month,87.35,3531.08,2,25,1,Credit Card,<50k,2,1
CUST-1743,22,One-Year,188.33,4191.71,0,24,0,Bank Transfer,,10,0
CUST-1744,38,Month-to-Month,173.01,6883.23,0,24,0,Electronic Check,100k-150k,10,1
CUST-1745,35,Two-Year,82.71,2959.76,0,15,1,Electronic Check,50k-100k,10,0
CUST-1746,45,Month-to-Month,83.42,3661.39,2,18,1,Electronic Check,,8,0
CUST-1747,4,Two-Year,85.63,350.8,0,15,0,Credit Card,,7,0
CUST-1748,11,Two-Year,122.15,1277.29,2,23,1,Bank Transfer,<50k,5,0
CUST-1749,45,Two-Year,95.94,3970.34,2,38,0,Electronic Check,50k-100k,3,0
CUST-1750,31,Month-to-Month,53.62,1550.39,2,1,1,Electronic Check,,2,0
CUST-1751,10,Month-to-Month,196.06,1964.36,0,4,0,Bank Transfer,,,1
CUST-1752,33,One-Year,129.88,4480.88,1,26,0,Credit Card,<50k,7,0
CUST-1753,12,One-Year,92.81,1117.92,2,6,1,Electronic Check,50k-100k,8,0
CUST-1754,6,Month-to-Month,138.04,858.28,0,38,1,Bank Transfer,100k-150k,2,1
CUST-1755,31,Two-Year,148.47,4348.3,0,21,0,Electronic Check,,9,0
CUST-1756,2,Month-to-Month,167.97,341.83,1,5,0,Credit Card,,2,0
CUST-1757,12,Month-to-Month,105.03,1193.74,0,37,0,Electronic Check,<50k,9,0
CUST-1758,6,Two-Year,115.05,658.91,1,28,0,Credit Card,50k-100k,,0
CUST-1759,35,Month-to-Month,127.1,4467.47,1,23,0,Electronic Check,<50k,1,1
CUST-1760,20,Two-Year,65.59,1207.03,1,38,1,Bank Transfer,<50k,10,0
CUST-1761,17,Month-to-Month,182.62,2980.39,0,17,1,Electronic Check,<50k,4,0
CUST-1762,41,One-Year,61.75,2419.9,2,33,0,Bank Transfer,,,0
CUST-1763,2,Two-Year,71.07,133.69,1,36,1,Credit Card,50k-100k,2,0
CUST-1764,18,Month-to-Month,164.68,2789.49,0,15,1,Credit Card,>150k,2,0
CUST-1765,20,One-Year,166.16,3038.51,0,37,1,Electronic Check,50k-100k,,0
CUST-1766,25,Month-to-Month,166.03,4157.69,2,36,1,Bank Transfer,100k-150k,5,0
CUST-1767,10,One-Year,53.25,524.58,0,24,0,Electronic Check,100k-150k,8,0
CUST-1768,30,Month-to-Month,75.89,2195.11,4,15,1,Electronic Check,,5,1
CUST-1769,6,One-Year,42.04,236.1,0,37,0,Credit Card,>150k,,0
CUST-1770,1,Two-Year,101.08,98.68,2,31,1,Electronic Check,100k-150k,9,0
CUST-1771,40,Month-to-Month,170.34,6139.69,1,35,1,Credit Card,,9,1
CUST-1772,29,Two-Year,143.67,4300.96,1,15,0,Credit Card,50k-100k,3,0
CUST-1773,28,Month-to-Month,57.98,1697.24,0,16,0,Bank Transfer,50k-100k,5,1
CUST-1774,41,One-Year,65.97,2557.96,4,33,0,Bank Transfer,,8,1
CUST-1775,30,Month-to-Month,89.16,2409.39,3,12,1,Bank Transfer,<50k,7,1
CUST-1776,33,Two-Year,98.82,3381.61,0,17,0,Bank Transfer,50k-100k,5,0
CUST-1777,35,One-Year,47.48,1604.94,3,11,0,Bank Transfer,>150k,1,0
CUST-1778,13,Month-to-Month,77.43,926.12,1,22,0,Credit Card,100k-150k,,0
CUST-1779,8,Month-to-Month,122.52,999.74,2,21,1,Electronic Check,>150k,7,0
CUST-1780,2,Month-to-Month,87.5,157.86,2,4,1,Bank Transfer,,1,1
CUST-1781,32,Month-to-Month,101.92,3237.44,2,12,0,Bank Transfer,>150k,,1
CUST-1782,28,Month-to-Month,149.1,4264.53,2,33,0,Credit Card,,10,1
CUST-1783,8,Month-to-Month,35.52,297.96,4,28,0,Electronic Check,<50k,1,1
CUST-1784,45,One-Year,68.34,2922.85,1,33,1,Electronic Check,<50k,2,0
CUST-1785,23,One-Year,70.98,1688.48,0,1,0,Electronic Check,>150k,4,1
CUST-1786,39,Month-to-Month,60.42,2455.94,0,20,0,Credit Card,100k-150k,9,1
CUST-1787,24,One-Year,90.44,2207.07,1,24,0,Electronic Check,50k-100k,10,0
CUST-1788,9,One-Year,131.31,1070.89,5,13,0,Electronic Check,50k-100k,2,0
CUST-1789,22,Month-to-Month,109.61,2445.54,1,10,0,Credit Card,<50k,9,0
CUST-1790,36,Two-Year,181.14,6307.62,2,28,0,Bank Transfer,50k-100k,9,0
CUST-1791,18,One-Year,50.92,831.15,1,13,1,Bank Transfer,100k-150k,,0
CUST-1792,33,Month-to-Month,161.49,5116.68,0,12,0,Credit Card,100k-150k,10,0
CUST-1793,33,Month-to-Month,149.32,4822.9,0,15,1,Electronic Check,50k-100k,2,1
CUST-1794,16,Month-to-Month,137.73,2294.71,0,9,1,Credit Card,100k-150k,,1
CUST-1795,8,Month-to-Month,88.07,698.06,0,6,1,Electronic Check,<50k,10,0
CUST-1796,41,One-Year,169.07,6466.69,5,12,1,Credit Card,50k-100k,10,0
CUST-1797,25,Two-Year,72.75,1807.72,1,14,1,Credit Card,50k-100k,4,0
CUST-1798,26,Month-to-Month,68.39,1794.04,0,31,0,Bank Transfer,<50k,3,1
CUST-1799,37,Month-to-Month,153.01,5645.15,0,11,0,Bank Transfer,100k-150k,4,1
CUST-1800,16,Month-to-Month,138.67,2130.8,2,9,0,Electronic Check,<50k,7,0
CUST-1801,42,Two-Year,51.47,2195.29,0,39,0,Credit Card,,2,0
CUST-1802,46,Month-to-Month,52.67,2456.62,3,11,1,Bank Transfer,50k-100k,4,0
CUST-1803,41,Month-to-Month,32.61,1212.24,1,7,1,Credit Card,<50k,4,0
CUST-1804,10,Month-to-Month,77.76,807.35,2,8,1,Credit Card,,4,0
CUST-1805,23,Month-to-Month,85.73,1881.23,4,6,0,Electronic Check,<50k,7,1
CUST-1806,44,Month-to-Month,180.83,7980.98,1,19,1,Credit Card,50k-100k,8,0
CUST-1807,46,One-Year,163.11,7722.58,5,10,1,Credit Card,50k-100k,8,1
CUST-1808,28,Two-Year,76.34,1952.77,8,12,1,Bank Transfer,50k-100k,7,0
CUST-1809,39,One-Year,85.69,3409.82,2,16,1,Bank Transfer,50k-100k,9,0
CUST-1810,15,Month-to-Month,127.76,1846.02,1,15,0,Credit Card,50k-100k,,1
CUST-1811,36,Month-to-Month,51.71,1706.16,4,24,0,Bank Transfer,50k-100k,,0
CUST-1812,16,Month-to-Month,67.18,1087.83,0,10,1,Electronic Check,<50k,7,0
CUST-1813,43,One-Year,110.06,4680.94,0,10,1,Credit Card,<50k,2,0
CUST-1814,27,Month-to-Month,60.01,1638.96,2,20,1,Bank Transfer,>150k,8,0
CUST-1815,19,Month-to-Month,39.2,742.09,1,12,0,Credit Card,50k-100k,7,0
CUST-1816,36,One-Year,72.87,2586.09,0,15,1,Credit Card,50k-100k,2,0
CUST-1817,9,One-Year,97.07,793.61,0,36,0,Electronic Check,50k-100k,6,0
CUST-1818,25,Month-to-Month,165.57,4126.82,0,7,0,Credit Card,50k-100k,6,1
CUST-1819,35,Month-to-Month,65.02,2051.88,4,13,0,Electronic Check,,4,0
CUST-1820,37,Month-to-Month,196.7,7078.27,0,6,1,Credit Card,,,0
CUST-1821,21,One-Year,152.37,3347.21,2,7,1,Bank Transfer,,9,0
CUST-1822,10,Month-to-Month,164.33,1596.54,3,3,1,Credit Card,<50k,8,1
CUST-1823,46,Month-to-Month,65.66,3027.06,0,11,1,Bank Transfer,>150k,6,0
CUST-1824,28,Month-to-Month,150.17,4214.98,0,40,0,Credit Card,100k-150k,8,1
CUST-1825,20,Month-to-Month,193.72,3941.1,0,7,1,Bank Transfer,<50k,5,1
CUST-1826,24,Month-to-Month,41.09,992.67,1,31,1,Bank Transfer,100k-150k,,0
CUST-1827,32,Month-to-Month,175.03,5377.71,3,9,1,Bank Transfer,50k-100k,,1
CUST-1828,44,Month-to-Month,105.52,4789.65,8,3,0,Electronic Check,>150k,9,1
CUST-1829,19,Month-to-Month,125.92,2459.65,0,30,0,Bank Transfer,50k-100k,,0
CUST-1830,6,Month-to-Month,47.42,297.02,0,28,0,Bank Transfer,50k-100k,6,0
CUST-1831,14,One-Year,109.96,1449.78,0,10,1,Credit Card,100k-150k,6,0
CUST-1832,25,Month-to-Month,166.45,4237.96,5,14,0,Credit Card,,7,1
CUST-1833,6,Month-to-Month,75.56,413.58,3,29,1,Electronic Check,<50k,5,1
CUST-1834,28,Month-to-Month,157.04,4065.93,0,27,1,Bank Transfer,50k-100k,,0
CUST-1835,45,One-Year,168.91,7480.37,3,13,0,Electronic Check,100k-150k,10,0
CUST-1836,47,One-Year,154.24,6868.53,0,30,0,Bank Transfer,,2,0
CUST-1837,17,Month-to-Month,29.63,487.38,3,9,1,Electronic Check,,2,0
CUST-1838,13,Month-to-Month,121.83,1464.87,0,23,0,Credit Card,,,1
CUST-1839,24,Month-to-Month,181.43,4246.82,3,32,1,Bank Transfer,50k-100k,6,1
CUST-1840,22,Month-to-Month,58.89,1249.27,0,39,0,Electronic Check,50k-100k,5,0
CUST-1841,28,One-Year,148.36,4323.09,4,7,0,Credit Card,<50k,1,1
CUST-1842,32,One-Year,135.05,4242.56,1,33,0,Electronic Check,50k-100k,7,0
CUST-1843,36,Month-to-Month,62.25,2174.75,0,30,1,Electronic Check,>150k,7,0
CUST-1844,15,Month-to-Month,74.49,1116.01,0,27,0,Credit Card,,7,1
CUST-1845,24,One-Year,117.22,2844.75,0,11,1,Credit Card,100k-150k,7,0
CUST-1846,4,One-Year,127.24,467.9,1,12,1,Bank Transfer,50k-100k,7,0
CUST-1847,9,Month-to-Month,136.34,1248.71,3,17,0,Bank Transfer,<50k,2,1
CUST-1848,38,Month-to-Month,134.08,5001.04,5,37,1,Credit Card,>150k,,0
CUST-1849,23,Month-to-Month,139.93,3003.61,0,16,1,Bank Transfer,100k-150k,5,1
CUST-1850,2,One-Year,127.49,233.44,1,39,0,Credit Card,<50k,,1
CUST-1851,32,One-Year,184.16,5487.65,0,2,1,Credit Card,50k-100k,2,0
CUST-1852,21,One-Year,105.65,2050.4,0,12,0,Credit Card,,6,0
CUST-1853,35,Month-to-Month,117.7,3864.81,0,39,0,Electronic Check,<50k,9,1
CUST-1854,24,Month-to-Month,65.88,1500.69,0,9,1,Bank Transfer,50k-100k,2,0
CUST-1855,19,Month-to-Month,166.53,3054.62,4,13,1,Credit Card,<50k,,1
CUST-1856,38,Month-to-Month,164.0,6500.38,1,29,1,Electronic Check,>150k,6,0
CUST-1857,28,Month-to-Month,89.0,2578.43,3,29,0,Credit Card,,5,1
CUST-1858,42,Two-Year,119.18,4804.07,0,21,1,Credit Card,50k-100k,2,0
CUST-1859,10,One-Year,49.79,471.9,0,22,0,Bank Transfer,100k-150k,,0
CUST-1860,25,Month-to-Month,65.07,1517.14,1,39,0,Electronic Check,,7,0
CUST-1861,21,Month-to-Month,37.44,765.87,0,18,1,Credit Card,<50k,3,0
CUST-1862,16,One-Year,77.46,1235.08,3,1,1,Bank Transfer,<50k,7,1
CUST-1863,34,Month-to-Month,138.61,4290.56,0,27,1,Bank Transfer,50k-100k,6,0
CUST-1864,21,Month-to-Month,37.0,734.08,8,32,0,Bank Transfer,,2,1
CUST-1865,1,Month-to-Month,197.9,203.68,2,15,0,Credit Card,<50k,6,1
CUST-1866,1,Two-Year,176.56,165.78,2,8,0,Bank Transfer,<50k,6,0
CUST-1867,25,Month-to-Month,57.96,1334.04,1,9,1,Credit Card,>150k,7,0
CUST-1868,34,Month-to-Month,127.24,4322.66,5,21,1,Credit Card,<50k,5,1
CUST-1869,16,One-Year,154.0,2293.7,0,32,0,Credit Card,<50k,4,0
CUST-1870,32,Month-to-Month,64.47,2039.48,1,21,1,Electronic Check,50k-100k,3,1
CUST-1871,9,Month-to-Month,90.82,855.19,3,33,0,Bank Transfer,<50k,5,1
CUST-1872,37,One-Year,54.04,2062.32,2,16,0,Bank Transfer,<50k,1,0
CUST-1873,23,Month-to-Month,186.58,3916.32,1,10,1,Electronic Check,50k-100k,6,1
CUST-1874,7,Month-to-Month,94.03,684.01,0,13,1,Credit Card,100k-150k,9,0
CUST-1875,7,One-Year,138.88,1014.79,0,4,0,Electronic Check,50k-100k,2,1
CUST-1876,40,One-Year,97.78,3750.58,0,18,1,Credit Card,<50k,4,0
CUST-1877,39,Month-to-Month,29.53,1068.48,4,40,1,Electronic Check,50k-100k,4,0
CUST-1878,11,Month-to-Month,181.98,1844.19,0,31,1,Bank Transfer,<50k,,1
CUST-1879,1,One-Year,193.82,191.39,1,16,1,Credit Card,<50k,1,0
CUST-1880,15,Month-to-Month,57.44,794.38,0,20,1,Bank Transfer,50k-100k,,1
CUST-1881,32,Month-to-Month,106.99,3506.4,0,22,1,Credit Card,50k-100k,9,1
CUST-1882,27,Two-Year,141.09,3509.42,1,16,1,Bank Transfer,<50k,2,0
CUST-1883,41,Month-to-Month,75.57,3079.88,1,29,0,Bank Transfer,,,1
CUST-1884,27,Two-Year,75.96,1904.46,1,22,0,Bank Transfer,>150k,,0
CUST-1885,19,Month-to-Month,30.42,600.57,0,10,1,Electronic Check,100k-150k,3,1
CUST-1886,19,Month-to-Month,35.96,643.92,1,4,1,Bank Transfer,<50k,6,1
CUST-1887,17,Month-to-Month,178.38,3086.41,1,36,0,Credit Card,>150k,,1
CUST-1888,38,Two-Year,78.44,2697.02,4,16,1,Bank Transfer,50k-100k,,0
CUST-1889,39,Month-to-Month,124.86,4878.49,0,38,0,Electronic Check,>150k,5,0
CUST-1890,20,Month-to-Month,79.55,1653.16,1,12,1,Bank Transfer,<50k,9,0
CUST-1891,44,One-Year,108.62,4607.94,1,27,1,Credit Card,,,0
CUST-1892,9,One-Year,80.41,677.66,1,9,1,Credit Card,>150k,7,0
CUST-1893,30,One-Year,177.73,5166.79,0,4,1,Electronic Check,<50k,10,0
CUST-1894,31,One-Year,175.93,5007.8,1,33,0,Electronic Check,<50k,3,0
CUST-1895,9,Month-to-Month,143.87,1330.88,0,20,0,Bank Transfer,100k-150k,4,1
CUST-1896,39,Two-Year,117.37,4289.42,0,2,1,Bank Transfer,<50k,2,0
CUST-1897,12,One-Year,172.09,2027.92,3,29,0,Bank Transfer,<50k,1,0
CUST-1898,43,Month-to-Month,115.96,5010.93,0,31,1,Bank Transfer,100k-150k,10,0
CUST-1899,26,Month-to-Month,164.98,4159.06,3,10,0,Bank Transfer,50k-100k,10,1
CUST-1900,3,One-Year,180.85,538.74,0,23,0,Bank Transfer,,8,0
CUST-1901,23,Month-to-Month,175.37,3757.69,4,34,1,Electronic Check,<50k,3,0
CUST-1902,22,Month-to-Month,174.97,3545.26,2,20,1,Credit Card,,8,0
CUST-1903,43,Month-to-Month,149.45,6272.42,2,17,0,Electronic Check,50k-100k,10,0
CUST-1904,26,Month-to-Month,34.02,893.3,0,7,1,Electronic Check,50k-100k,,0
CUST-1905,47,One-Year,46.92,2276.06,2,25,1,Credit Card,<50k,5,0
CUST-1906,5,Month-to-Month,92.63,460.69,0,12,1,Credit Card,100k-150k,7,0
CUST-1907,36,Month-to-Month,71.92,2500.12,0,13,0,Bank Transfer,,4,1
CUST-1908,43,Month-to-Month,34.65,1372.37,0,27,0,Bank Transfer,<50k,9,0
CUST-1909,37,One-Year,114.14,4026.69,3,9,0,Bank Transfer,50k-100k,,0
