date,store_id,category,is_promotion,foot_traffic,marketing_spend_usd,revenue_usd
2023-12-07,Store-South,Apparel,0,38,24.94,1256.5
2023-12-07,Store-South,Home & Kitchen,1,56,213.57,1693.24
2023-12-07,Store-South,Beauty,1,64,222.44,1770.96
2023-12-07,Store-East,Electronics,0,104,9.94,2133.29
2023-12-07,Store-East,Apparel,0,49,20.19,1439.64
2023-12-07,Store-East,Home & Kitchen,0,53,43.37,1292.07
2023-12-07,Store-East,Beauty,0,39,2.37,1089.69
2023-12-07,Store-West,Electronics,0,85,15.58,1967.24
2023-12-07,Store-West,Apparel,1,69,72.26,1620.53
2023-12-07,Store-West,Home & Kitchen,0,54,27.79,1439.75
2023-12-07,Store-West,Beauty,0,62,5.99,1358.65
2023-12-08,Store-North,Electronics,0,90,46.49,1834.54
2023-12-08,Store-North,Apparel,1,63,140.57,1658.2
2023-12-08,Store-North,Home & Kitchen,0,57,30.96,1272.34
2023-12-08,Store-North,Beauty,0,32,39.01,1105.55
2023-12-08,Store-South,Electronics,0,100,33.27,1969.05
2023-12-08,Store-South,Apparel,0,56,25.66,1183.64
2023-12-08,Store-South,Home & Kitchen,0,79,20.23,1365.64
2023-12-08,Store-South,Beauty,0,45,2.65,1215.28
2023-12-08,Store-East,Electronics,0,80,21.56,1961.8
2023-12-08,Store-East,Apparel,0,40,3.95,1379.44
2023-12-08,Store-East,Home & Kitchen,0,50,19.62,1419.7
2023-12-08,Store-East,Beauty,0,61,21.5,1102.36
2023-12-08,Store-West,Electronics,0,108,18.61,2019.03
2023-12-08,Store-West,Apparel,0,42,20.48,1349.2
2023-12-08,Store-West,Home & Kitchen,1,97,219.66,1568.54
2023-12-08,Store-West,Beauty,0,48,8.31,1360.79
2023-12-09,Store-North,Electronics,0,84,12.67,2471.89
2023-12-09,Store-North,Apparel,0,75,24.46,1942.86
2023-12-09,Store-North,Home & Kitchen,0,64,40.12,1674.42
2023-12-09,Store-North,Beauty,0,77,3.68,1833.34
2023-12-09,Store-South,Electronics,1,108,265.41,3440.57
2023-12-09,Store-South,Apparel,1,95,187.5,2691.58
2023-12-09,Store-South,Home & Kitchen,0,82,39.73,1860.04
2023-12-09,Store-South,Beauty,1,122,149.99,2572.12
2023-12-09,Store-East,Electronics,0,111,5.47,2858.36
2023-12-09,Store-East,Apparel,1,163,267.5,2600.48
2023-12-09,Store-East,Home & Kitchen,0,119,6.53,1870.09
2023-12-09,Store-East,Beauty,0,107,38.83,1685.58
2023-12-09,Store-West,Electronics,0,65,33.15,2222.74
2023-12-09,Store-West,Apparel,0,49,6.81,1514.54
2023-12-09,Store-West,Home & Kitchen,0,123,41.09,1873.3
2023-12-09,Store-West,Beauty,1,80,134.81,2581.36
2023-12-10,Store-North,Electronics,0,148,9.88,2311.94
2023-12-10,Store-North,Apparel,0,94,26.31,1862.46
2023-12-10,Store-North,Home & Kitchen,0,63,34.09,1812.28
2023-12-10,Store-North,Beauty,0,87,2.59,1827.97
2023-12-10,Store-South,Electronics,0,98,0.13,2472.12
2023-12-10,Store-South,Apparel,0,51,10.31,1559.57
2023-12-10,Store-South,Home & Kitchen,1,71,190.17,2294.92
2023-12-10,Store-South,Beauty,0,64,33.37,1691.6
2023-12-10,Store-East,Electronics,0,176,48.33,2667.14
2023-12-10,Store-East,Apparel,1,71,202.88,2268.68
2023-12-10,Store-East,Home & Kitchen,1,101,81.7,2222.18
2023-12-10,Store-East,Beauty,0,50,36.51,1505.94
2023-12-10,Store-West,Electronics,0,84,27.2,2648.1
2023-12-10,Store-West,Apparel,1,121,251.62,2396.52
2023-12-10,Store-West,Home & Kitchen,0,115,0.86,1936.1
2023-12-10,Store-West,Beauty,1,65,267.48,2078.39
2023-12-11,Store-North,Electronics,0,59,48.97,1912.91
2023-12-11,Store-North,Apparel,0,46,33.42,1238.32
2023-12-11,Store-North,Home & Kitchen,0,39,45.13,1090.58
2023-12-11,Store-North,Beauty,0,67,40.66,1384.04
2023-12-11,Store-South,Electronics,0,70,19.63,1979.75
2023-12-11,Store-South,Apparel,0,50,23.23,1460.12
2023-12-11,Store-South,Home & Kitchen,0,36,45.71,1262.61
2023-12-11,Store-South,Beauty,1,80,121.23,1596.55
2023-12-11,Store-East,Electronics,0,72,15.11,2092.78
2023-12-11,Store-East,Apparel,0,66,17.83,1471.1
2023-12-11,Store-East,Home & Kitchen,0,46,7.16,1380.67
2023-12-11,Store-East,Beauty,0,48,1.14,1211.86
2023-12-11,Store-West,Electronics,0,104,36.59,1773.14
2023-12-11,Store-West,Apparel,1,61,118.94,1730.12
2023-12-11,Store-West,Home & Kitchen,0,34,20.98,1089.35
2023-12-11,Store-West,Beauty,0,64,6.6,1188.23
2023-12-12,Store-North,Electronics,0,103,38.79,1834.17
2023-12-12,Store-North,Apparel,0,42,14.85,1160.58
2023-12-12,Store-North,Home & Kitchen,0,58,6.48,1224.72
2023-12-12,Store-North,Beauty,0,51,25.35,1447.75
2023-12-12,Store-South,Electronics,1,111,185.95,2363.16
2023-12-12,Store-South,Apparel,0,36,35.74,1170.51
2023-12-12,Store-South,Home & Kitchen,0,61,10.04,1362.94
2023-12-12,Store-South,Beauty,1,80,213.83,1995.22
2023-12-12,Store-East,Electronics,0,66,20.25,1863.02
2023-12-12,Store-East,Apparel,1,105,235.1,1808.13
2023-12-12,Store-East,Home & Kitchen,0,41,23.43,1218.96
2023-12-12,Store-East,Beauty,1,51,52.49,1535.13
2023-12-12,Store-West,Electronics,0,50,38.51,1670.49
2023-12-12,Store-West,Apparel,0,64,35.92,1172.53
2023-12-12,Store-West,Home & Kitchen,0,85,38.72,1421.36
2023-12-12,Store-West,Beauty,1,70,252.62,1929.43
2023-12-13,Store-North,Electronics,1,110,166.52,2882.06
2023-12-13,Store-North,Apparel,0,85,49.36,1293.58
2023-12-13,Store-North,Home & Kitchen,0,41,46.78,1239.4
2023-12-13,Store-North,Beauty,0,45,23.22,1467.45
2023-12-13,Store-South,Electronics,0,62,34.74,1835.98
2023-12-13,Store-South,Apparel,0,49,7.51,1399.03
2023-12-13,Store-South,Home & Kitchen,0,69,17.69,1133.06
2023-12-13,Store-South,Beauty,0,46,31.47,1320.43
2023-12-13,Store-East,Electronics,0,60,25.45,2012.22
2023-12-13,Store-East,Apparel,0,58,38.74,1239.36
2023-12-13,Store-East,Home & Kitchen,0,62,28.55,1169.23
2023-12-13,Store-East,Beauty,0,42,35.33,1230.73
2023-12-13,Store-West,Electronics,1,106,260.23,3022.86
2023-12-13,Store-West,Apparel,0,52,10.6,1424.38
2023-12-13,Store-West,Home & Kitchen,0,62,13.87,1237.05
2023-12-13,Store-West,Beauty,0,58,48.5,1308.36
2023-12-14,Store-North,Electronics,1,82,102.55,2500.12
2023-12-14,Store-North,Apparel,0,45,32.04,1378.53
2023-12-14,Store-North,Home & Kitchen,0,45,45.99,1088.49
2023-12-14,Store-North,Beauty,0,54,41.97,1224.88
2023-12-14,Store-South,Electronics,0,92,12.13,1902.27
2023-12-14,Store-South,Apparel,1,70,123.51,1864.95
2023-12-14,Store-South,Home & Kitchen,0,46,49.82,1249.65
2023-12-14,Store-South,Beauty,0,41,44.39,1324.19
2023-12-14,Store-East,Electronics,0,58,37.6,1747.19
2023-12-14,Store-East,Apparel,0,70,16.29,1426.63
2023-12-14,Store-East,Home & Kitchen,0,43,9.92,1170.83
2023-12-14,Store-East,Beauty,0,68,21.89,1111.4
2023-12-14,Store-West,Electronics,0,76,25.8,2155.42
2023-12-14,Store-West,Apparel,0,53,3.55,1394.09
2023-12-14,Store-West,Home & Kitchen,0,49,17.53,1344.12
2023-12-14,Store-West,Beauty,1,73,264.32,1677.57
2023-12-15,Store-North,Electronics,0,104,3.44,1776.78
2023-12-15,Store-North,Apparel,0,55,13.13,1178.41
2023-12-15,Store-North,Home & Kitchen,0,54,36.3,1217.81
2023-12-15,Store-North,Beauty,0,40,4.93,1394.64
2023-12-15,Store-South,Electronics,0,79,9.65,1823.87
2023-12-15,Store-South,Apparel,0,68,28.02,1305.62
2023-12-15,Store-South,Home & Kitchen,0,51,5.91,1359.48
2023-12-15,Store-South,Beauty,1,52,118.46,1816.62
2023-12-15,Store-East,Electronics,0,68,19.57,2085.14
2023-12-15,Store-East,Apparel,0,47,17.65,1375.57
2023-12-15,Store-East,Home & Kitchen,0,50,29.37,1158.42
2023-12-15,Store-East,Beauty,0,49,28.07,1360.46
2023-12-15,Store-West,Electronics,0,100,42.99,1666.75
2023-12-15,Store-West,Apparel,0,38,16.48,1090.19
2023-12-15,Store-West,Home & Kitchen,0,45,36.14,1212.26
2023-12-15,Store-West,Beauty,0,46,49.09,1453.97
2023-12-16,Store-North,Electronics,0,129,8.12,2758.34
2023-12-16,Store-North,Apparel,0,54,28.54,1825.3
2023-12-16,Store-North,Home & Kitchen,0,61,16.89,1966.86
2023-12-16,Store-North,Beauty,1,83,107.09,2487.77
2023-12-16,Store-South,Electronics,0,77,12.24,2415.29
2023-12-16,Store-South,Apparel,0,61,26.14,1702.8
2023-12-16,Store-South,Home & Kitchen,0,123,16.11,1944.16
2023-12-16,Store-South,Beauty,1,87,225.6,2085.6
2023-12-16,Store-East,Electronics,0,95,36.44,2849.26
2023-12-16,Store-East,Apparel,1,79,248.22,2066.02
2023-12-16,Store-East,Home & Kitchen,0,45,10.37,1515.28
2023-12-16,Store-East,Beauty,0,67,18.65,1943.66
2023-12-16,Store-West,Electronics,1,117,166.55,3289.67
2023-12-16,Store-West,Apparel,0,78,20.14,1648.67
2023-12-16,Store-West,Home & Kitchen,0,88,47.39,1837.02
2023-12-16,Store-West,Beauty,0,45,0.98,1558.86
2023-12-17,Store-North,Electronics,1,110,97.26,3112.68
2023-12-17,Store-North,Apparel,1,83,77.75,2670.67
2023-12-17,Store-North,Home & Kitchen,0,100,3.86,1619.15
2023-12-17,Store-North,Beauty,0,95,23.86,1741.79
2023-12-17,Store-South,Electronics,0,133,15.2,2249.26
2023-12-17,Store-South,Apparel,0,53,33.1,1848.48
2023-12-17,Store-South,Home & Kitchen,0,84,48.79,1811.6
2023-12-17,Store-South,Beauty,0,45,31.13,1508.53
2023-12-17,Store-East,Electronics,0,85,12.84,2456.42
2023-12-17,Store-East,Apparel,1,114,261.84,2586.51
2023-12-17,Store-East,Home & Kitchen,0,63,31.44,1860.05
2023-12-17,Store-East,Beauty,0,101,42.93,1961.38
2023-12-17,Store-West,Electronics,0,73,15.27,2585.73
2023-12-17,Store-West,Apparel,0,63,28.92,1972.68
2023-12-17,Store-West,Home & Kitchen,0,62,2.77,1586.78
2023-12-17,Store-West,Beauty,0,84,26.26,1972.02
2023-12-18,Store-North,Electronics,1,124,286.61,2934.15
2023-12-18,Store-North,Apparel,0,52,14.31,1426.18
2023-12-18,Store-North,Home & Kitchen,1,59,284.86,1633.4
2023-12-18,Store-North,Beauty,0,53,12.16,1207.98
2023-12-18,Store-South,Electronics,0,79,13.43,1841.43
2023-12-18,Store-South,Apparel,0,63,22.8,1305.45
2023-12-18,Store-South,Home & Kitchen,0,76,9.48,1412.22
2023-12-18,Store-South,Beauty,0,49,16.27,1199.95
2023-12-18,Store-East,Electronics,0,109,48.3,1794.0
2023-12-18,Store-East,Apparel,0,33,5.27,1158.05
2023-12-18,Store-East,Home & Kitchen,0,37,44.71,1271.39
2023-12-18,Store-East,Beauty,0,35,19.12,1091.2
2023-12-18,Store-West,Electronics,1,66,99.73,2285.87
2023-12-18,Store-West,Apparel,0,47,19.31,1166.0
2023-12-18,Store-West,Home & Kitchen,0,70,13.27,1404.89
2023-12-18,Store-West,Beauty,1,77,89.65,1583.09
2023-12-19,Store-North,Electronics,0,76,3.35,2001.16
2023-12-19,Store-North,Apparel,0,59,45.27,1117.65
2023-12-19,Store-North,Home & Kitchen,0,46,28.12,1179.39
2023-12-19,Store-North,Beauty,1,68,270.89,1571.91
2023-12-19,Store-South,Electronics,0,91,45.35,1638.53
2023-12-19,Store-South,Apparel,1,58,223.87,1923.92
2023-12-19,Store-South,Home & Kitchen,0,36,23.55,1280.01
2023-12-19,Store-South,Beauty,1,98,236.12,1655.67
2023-12-19,Store-East,Electronics,0,79,45.91,1710.34
2023-12-19,Store-East,Apparel,0,78,7.82,1320.58
2023-12-19,Store-East,Home & Kitchen,0,75,22.21,1368.37
2023-12-19,Store-East,Beauty,0,57,36.07,1156.56
2023-12-19,Store-West,Electronics,1,103,253.74,2764.71
2023-12-19,Store-West,Apparel,0,46,12.76,1279.29
2023-12-19,Store-West,Home & Kitchen,0,41,21.92,1217.74
2023-12-19,Store-West,Beauty,0,52,43.36,1460.52
2023-12-20,Store-North,Electronics,1,129,179.74,2768.76
2023-12-20,Store-North,Apparel,0,50,9.78,1254.97
2023-12-20,Store-North,Home & Kitchen,0,38,26.63,1257.17
2023-12-20,Store-North,Beauty,0,76,36.32,1349.53
2023-12-20,Store-South,Electronics,1,72,129.67,2528.52
2023-12-20,Store-South,Apparel,0,71,25.81,1127.01
2023-12-20,Store-South,Home & Kitchen,0,39,16.52,1160.44
2023-12-20,Store-South,Beauty,0,60,33.22,1296.56
2023-12-20,Store-East,Electronics,1,81,294.13,2570.48
2023-12-20,Store-East,Apparel,0,90,29.51,1447.19
2023-12-20,Store-East,Home & Kitchen,0,63,3.88,1457.2
2023-12-20,Store-East,Beauty,0,55,11.31,1143.53
2023-12-20,Store-West,Electronics,1,91,123.9,3040.33
2023-12-20,Store-West,Apparel,0,43,3.85,1129.16
2023-12-20,Store-West,Home & Kitchen,1,63,75.86,1926.07
2023-12-20,Store-West,Beauty,0,40,13.45,1353.15
2023-12-21,Store-North,Electronics,1,76,224.84,2492.91
2023-12-21,Store-North,Apparel,1,63,117.25,1552.72
2023-12-21,Store-North,Home & Kitchen,0,47,0.21,1320.21
2023-12-21,Store-North,Beauty,0,52,49.35,1163.8
2023-12-21,Store-South,Electronics,0,110,37.49,2085.5
2023-12-21,Store-South,Apparel,0,65,25.59,1180.75
2023-12-21,Store-South,Home & Kitchen,0,40,0.97,1398.77
2023-12-21,Store-South,Beauty,0,45,28.81,1157.71
2023-12-21,Store-East,Electronics,0,74,17.64,1700.48
2023-12-21,Store-East,Apparel,0,38,1.95,1102.53
2023-12-21,Store-East,Home & Kitchen,0,61,17.5,1283.59
2023-12-21,Store-East,Beauty,0,69,37.32,1339.12
2023-12-21,Store-West,Electronics,0,69,45.05,1768.78
2023-12-21,Store-West,Apparel,0,82,20.07,1328.06
2023-12-21,Store-West,Home & Kitchen,0,47,6.38,1311.83
2023-12-21,Store-West,Beauty,0,40,35.47,1255.41
2023-12-22,Store-North,Electronics,0,58,11.83,1822.87
2023-12-22,Store-North,Apparel,0,34,25.8,1164.36
2023-12-22,Store-North,Home & Kitchen,1,74,271.59,1961.72
2023-12-22,Store-North,Beauty,0,40,1.95,1184.11
2023-12-22,Store-South,Electronics,0,122,43.82,2085.35
2023-12-22,Store-South,Apparel,0,43,0.95,1445.61
2023-12-22,Store-South,Home & Kitchen,0,80,42.63,1216.14
2023-12-22,Store-South,Beauty,0,74,5.88,1160.56
2023-12-22,Store-East,Electronics,0,70,37.19,2171.89
2023-12-22,Store-East,Apparel,0,68,3.98,1210.07
2023-12-22,Store-East,Home & Kitchen,0,83,49.68,1315.26
2023-12-22,Store-East,Beauty,1,76,248.43,1973.44
2023-12-22,Store-West,Electronics,0,61,17.56,1951.91
2023-12-22,Store-West,Apparel,1,60,221.58,1718.92
2023-12-22,Store-West,Home & Kitchen,0,42,24.95,1340.42
2023-12-22,Store-West,Beauty,0,60,12.47,1184.03
2023-12-23,Store-North,Electronics,0,103,7.63,2956.31
2023-12-23,Store-North,Apparel,1,143,124.4,2313.09
2023-12-23,Store-North,Home & Kitchen,1,137,127.33,2752.59
2023-12-23,Store-North,Beauty,0,75,26.43,1654.17
2023-12-23,Store-South,Electronics,0,105,6.62,2406.46
2023-12-23,Store-South,Apparel,0,94,8.57,1928.66
2023-12-23,Store-South,Home & Kitchen,1,155,202.8,2616.78
2023-12-23,Store-South,Beauty,0,66,4.61,1906.83
2023-12-23,Store-East,Electronics,0,117,28.42,2642.21
2023-12-23,Store-East,Apparel,0,120,38.47,1880.66
2023-12-23,Store-East,Home & Kitchen,0,43,0.92,1482.31
2023-12-23,Store-East,Beauty,1,115,103.11,2316.33
2023-12-23,Store-West,Electronics,0,114,5.15,2809.57
2023-12-23,Store-West,Apparel,0,68,21.03,1696.24
2023-12-23,Store-West,Home & Kitchen,0,61,33.63,1762.76
2023-12-23,Store-West,Beauty,0,95,12.19,1773.66
2023-12-24,Store-North,Electronics,0,67,17.25,2310.86
2023-12-24,Store-North,Apparel,0,61,20.38,1811.28
2023-12-24,Store-North,Home & Kitchen,0,119,24.15,1986.59
2023-12-24,Store-North,Beauty,0,67,17.71,1493.11
2023-12-24,Store-South,Electronics,1,165,131.38,3612.48
2023-12-24,Store-South,Apparel,0,73,33.71,1567.8
2023-12-24,Store-South,Home & Kitchen,0,75,21.27,1783.45
2023-12-24,Store-South,Beauty,0,112,13.95,1943.2
2023-12-24,Store-East,Electronics,0,92,12.29,2697.83
2023-12-24,Store-East,Apparel,1,96,227.1,2403.58
2023-12-24,Store-East,Home & Kitchen,1,64,100.19,2168.11
2023-12-24,Store-East,Beauty,0,55,2.29,1515.85
2023-12-24,Store-West,Electronics,0,81,20.51,2842.47
2023-12-24,Store-West,Apparel,0,62,19.64,1805.16
2023-12-24,Store-West,Home & Kitchen,0,62,9.73,1929.93
2023-12-24,Store-West,Beauty,0,87,27.97,1761.65
2023-12-25,Store-North,Electronics,0,93,27.01,1770.75
2023-12-25,Store-North,Apparel,0,96,49.09,1466.06
2023-12-25,Store-North,Home & Kitchen,0,59,13.91,1414.92
2023-12-25,Store-North,Beauty,0,45,15.01,1386.87
2023-12-25,Store-South,Electronics,0,56,7.71,1920.93
2023-12-25,Store-South,Apparel,0,57,48.62,1359.88
2023-12-25,Store-South,Home & Kitchen,0,63,39.92,1201.86
2023-12-25,Store-South,Beauty,0,56,20.73,1236.07
2023-12-25,Store-East,Electronics,0,63,37.36,1823.01
2023-12-25,Store-East,Apparel,0,49,7.85,1236.62
2023-12-25,Store-East,Home & Kitchen,1,80,274.28,1909.1
2023-12-25,Store-East,Beauty,0,36,16.65,1119.12
2023-12-25,Store-West,Electronics,0,75,47.14,1669.6
2023-12-25,Store-West,Apparel,0,42,29.48,1289.59
2023-12-25,Store-West,Home & Kitchen,0,44,48.53,1471.44
2023-12-25,Store-West,Beauty,1,84,257.54,1958.65
2023-12-26,Store-North,Electronics,0,97,46.18,1839.4
2023-12-26,Store-North,Apparel,0,60,13.23,1344.24
2023-12-26,Store-North,Home & Kitchen,0,45,41.15,1443.91
2023-12-26,Store-North,Beauty,0,59,48.92,1457.36
2023-12-26,Store-South,Electronics,1,190,135.12,2969.18
2023-12-26,Store-South,Apparel,1,88,122.04,2057.39
2023-12-26,Store-South,Home & Kitchen,1,85,150.16,2053.22
2023-12-26,Store-South,Beauty,0,51,45.23,1321.92
2023-12-26,Store-East,Electronics,0,124,35.15,2189.78
2023-12-26,Store-East,Apparel,0,70,47.98,1373.62
2023-12-26,Store-East,Home & Kitchen,1,65,239.27,1711.17
2023-12-26,Store-East,Beauty,0,66,29.9,1470.62
2023-12-26,Store-West,Electronics,0,78,14.2,1683.46
2023-12-26,Store-West,Apparel,0,39,49.31,1360.85
2023-12-26,Store-West,Home & Kitchen,0,45,1.06,1412.66
2023-12-26,Store-West,Beauty,0,41,44.35,1255.23
2023-12-27,Store-North,Electronics,0,65,10.29,2077.25
2023-12-27,Store-North,Apparel,0,43,42.26,1189.56
2023-12-27,Store-North,Home & Kitchen,1,69,138.1,1830.08
2023-12-27,Store-North,Beauty,1,92,191.94,1884.38
2023-12-27,Store-South,Electronics,0,75,15.68,1837.74
2023-12-27,Store-South,Apparel,0,46,49.82,1198.59
2023-12-27,Store-South,Home & Kitchen,0,56,47.88,1216.97
2023-12-27,Store-South,Beauty,0,47,49.87,1118.38
2023-12-27,Store-East,Electronics,0,70,37.56,2195.79
2023-12-27,Store-East,Apparel,0,43,1.67,1102.44
2023-12-27,Store-East,Home & Kitchen,0,46,8.68,1231.53
2023-12-27,Store-East,Beauty,0,75,9.47,1316.07
2023-12-27,Store-West,Electronics,0,59,46.97,2060.59
2023-12-27,Store-West,Apparel,0,57,24.06,1251.13
2023-12-27,Store-West,Home & Kitchen,0,50,4.48,1463.98
2023-12-27,Store-West,Beauty,0,39,18.27,1332.24
2023-12-28,Store-North,Electronics,0,77,21.18,1677.06
2023-12-28,Store-North,Apparel,0,79,12.58,1437.89
2023-12-28,Store-North,Home & Kitchen,0,37,14.61,1098.26
2023-12-28,Store-North,Beauty,1,52,116.17,1815.09
2023-12-28,Store-South,Electronics,1,92,93.93,2598.09
2023-12-28,Store-South,Apparel,1,79,157.89,2059.41
2023-12-28,Store-South,Home & Kitchen,0,58,27.85,1278.35
2023-12-28,Store-South,Beauty,0,76,37.42,1334.13
2023-12-28,Store-East,Electronics,0,123,8.05,2018.62
2023-12-28,Store-East,Apparel,0,68,47.33,1217.8
2023-12-28,Store-East,Home & Kitchen,0,54,26.69,1092.24
2023-12-28,Store-East,Beauty,0,48,8.42,1111.73
2023-12-28,Store-West,Electronics,1,122,269.39,2492.88
2023-12-28,Store-West,Apparel,0,42,13.63,1330.74
2023-12-28,Store-West,Home & Kitchen,1,83,185.67,1988.58
2023-12-28,Store-West,Beauty,0,38,38.47,1287.12
2023-12-29,Store-North,Electronics,0,58,4.2,1813.07
2023-12-29,Store-North,Apparel,0,51,18.67,1304.21
2023-12-29,Store-North,Home & Kitchen,0,61,23.4,1337.39
2023-12-29,Store-North,Beauty,0,36,47.55,1097.22
2023-12-29,Store-South,Electronics,0,91,44.98,2135.78
2023-12-29,Store-South,Apparel,0,60,5.03,1284.11
2023-12-29,Store-South,Home & Kitchen,0,34,2.49,1176.79
2023-12-29,Store-South,Beauty,0,68,43.18,1089.64
2023-12-29,Store-East,Electronics,0,126,5.41,1944.79
2023-12-29,Store-East,Apparel,0,42,1.58,1270.33
2023-12-29,Store-East,Home & Kitchen,0,67,46.09,1412.89
2023-12-29,Store-East,Beauty,1,93,56.76,2027.52
2023-12-29,Store-West,Electronics,1,175,89.29,2759.54
2023-12-29,Store-West,Apparel,0,72,43.4,1268.36
2023-12-29,Store-West,Home & Kitchen,0,76,15.94,1277.86
2023-12-29,Store-West,Beauty,0,53,23.7,1287.76
2023-12-30,Store-North,Electronics,0,169,16.58,2612.69
2023-12-30,Store-North,Apparel,0,72,9.52,1530.07
2023-12-30,Store-North,Home & Kitchen,0,58,28.13,1746.91
2023-12-30,Store-North,Beauty,0,86,38.87,1754.62
2023-12-30,Store-South,Electronics,0,80,26.85,2230.04
2023-12-30,Store-South,Apparel,1,115,134.72,2770.09
2023-12-30,Store-South,Home & Kitchen,0,108,7.8,1726.84
2023-12-30,Store-South,Beauty,0,68,37.19,1700.43
2023-12-30,Store-East,Electronics,0,99,24.55,2740.26
2023-12-30,Store-East,Apparel,0,49,49.12,1524.25
2023-12-30,Store-East,Home & Kitchen,0,116,3.35,1965.91
2023-12-30,Store-East,Beauty,0,54,8.73,1600.31
2023-12-30,Store-West,Electronics,1,112,88.22,3878.0
2023-12-30,Store-West,Apparel,0,98,32.98,1557.93
2023-12-30,Store-West,Home & Kitchen,0,54,43.16,1829.16
2023-12-30,Store-West,Beauty,0,79,38.85,1932.12
2023-12-31,Store-North,Electronics,0,88,38.36,2877.22
2023-12-31,Store-North,Apparel,0,55,10.11,1644.23
2023-12-31,Store-North,Home & Kitchen,1,102,52.98,2542.86
2023-12-31,Store-North,Beauty,1,129,50.64,2394.55
2023-12-31,Store-South,Electronics,0,84,24.75,2562.16
2023-12-31,Store-South,Apparel,1,131,145.17,2179.39
2023-12-31,Store-South,Home & Kitchen,0,61,34.72,1740.04
2023-12-31,Store-South,Beauty,0,59,4.69,1643.81
2023-12-31,Store-East,Electronics,0,83,3.48,2612.94
2023-12-31,Store-East,Apparel,0,94,45.82,1860.15
2023-12-31,Store-East,Home & Kitchen,0,56,20.73,1590.89
2023-12-31,Store-East,Beauty,0,59,18.35,1860.71
2023-12-31,Store-West,Electronics,0,138,10.2,2526.55
2023-12-31,Store-West,Apparel,0,66,38.26,1981.01
2023-12-31,Store-West,Home & Kitchen,0,59,49.38,1975.08
2023-12-31,Store-West,Beauty,0,62,22.51,1540.01
2024-01-01,Store-North,Electronics,0,54,47.0,1247.94
2024-01-01,Store-North,Apparel,0,42,43.84,842.76
2024-01-01,Store-North,Home & Kitchen,0,37,1.58,823.97
2024-01-01,Store-North,Beauty,1,64,196.47,1144.13
2024-01-01,Store-South,Electronics,0,59,1.1,1286.59
2024-01-01,Store-South,Apparel,0,46,4.48,901.05
2024-01-01,Store-South,Home & Kitchen,0,27,14.36,712.83
2024-01-01,Store-South,Beauty,0,21,47.84,680.13
2024-01-01,Store-East,Electronics,0,42,33.96,1311.92
2024-01-01,Store-East,Apparel,0,49,39.32,771.64
2024-01-01,Store-East,Home & Kitchen,0,32,21.07,804.94
2024-01-01,Store-East,Beauty,0,31,32.24,772.89
2024-01-01,Store-West,Electronics,1,67,106.52,1486.23
2024-01-01,Store-West,Apparel,0,32,30.79,840.95
2024-01-01,Store-West,Home & Kitchen,1,39,93.91,961.1
2024-01-01,Store-West,Beauty,1,37,261.51,1171.32
2024-01-02,Store-North,Electronics,0,37,23.11,1066.83
2024-01-02,Store-North,Apparel,1,40,267.87,1245.93
2024-01-02,Store-North,Home & Kitchen,1,35,86.06,1103.74
2024-01-02,Store-North,Beauty,0,42,46.55,810.46
2024-01-02,Store-South,Electronics,0,32,40.33,1062.4
2024-01-02,Store-South,Apparel,0,29,47.39,815.39
2024-01-02,Store-South,Home & Kitchen,0,20,21.22,706.47
2024-01-02,Store-South,Beauty,0,33,23.43,839.03
2024-01-02,Store-East,Electronics,0,67,23.85,1174.64
2024-01-02,Store-East,Apparel,0,39,30.95,903.67
2024-01-02,Store-East,Home & Kitchen,0,24,3.24,783.22
2024-01-02,Store-East,Beauty,0,39,17.84,827.59
2024-01-02,Store-West,Electronics,0,41,36.46,1122.46
2024-01-02,Store-West,Apparel,0,45,11.96,902.87
2024-01-02,Store-West,Home & Kitchen,0,54,45.21,838.69
2024-01-02,Store-West,Beauty,0,35,31.51,771.09
2024-01-03,Store-North,Electronics,0,46,33.73,1050.95
2024-01-03,Store-North,Apparel,0,21,22.14,732.36
2024-01-03,Store-North,Home & Kitchen,1,56,269.98,1265.46
2024-01-03,Store-North,Beauty,0,34,14.4,769.91
2024-01-03,Store-South,Electronics,0,31,0.15,1074.61
2024-01-03,Store-South,Apparel,0,39,19.1,724.91
2024-01-03,Store-South,Home & Kitchen,0,28,8.96,896.99
2024-01-03,Store-South,Beauty,1,55,156.21,1157.94
2024-01-03,Store-East,Electronics,0,58,36.1,1310.0
2024-01-03,Store-East,Apparel,0,25,31.06,682.87
2024-01-03,Store-East,Home & Kitchen,0,47,41.64,738.33
2024-01-03,Store-East,Beauty,0,24,46.65,761.89
2024-01-03,Store-West,Electronics,0,45,31.17,1339.45
2024-01-03,Store-West,Apparel,0,35,37.21,812.72
2024-01-03,Store-West,Home & Kitchen,0,22,9.99,762.41
2024-01-03,Store-West,Beauty,0,33,2.07,728.04
2024-01-04,Store-North,Electronics,0,71,7.34,1218.95
2024-01-04,Store-North,Apparel,0,22,47.92,759.05
2024-01-04,Store-North,Home & Kitchen,0,36,8.6,853.39
2024-01-04,Store-North,Beauty,0,52,3.73,907.56
2024-01-04,Store-South,Electronics,0,37,30.33,1145.36
2024-01-04,Store-South,Apparel,1,38,100.96,1165.35
2024-01-04,Store-South,Home & Kitchen,0,33,6.88,697.76
2024-01-04,Store-South,Beauty,0,38,32.45,823.58
